dummy	HIP1	BCL9	NFIB	MDM4	AXIN1	FANCG	RAD51L1	FANCA	TMPRSS2	SOCS1	PER1	SRGAP3	KLF4	SPOP	BUB1B	JAK2	NCOR1	MAF	SF3B1	PRDM1	FGFR1OP	BCL10	CHEK2	ABL1	EGFR	MYC	NRAS	HRAS	KRAS	PDGFB	COL1A1	TFRC	RAF1	ERBB2	NTRK1	TP53	RPN1	LCK	RB1	NPM1	TPM3	CSF1R	RET	MET	PDGFRB	MYB	AR	RARA	BCL2	PRKAR1A	KIT	BCR	PIM1	FGFR1	TOP1	CDK4	TPR	CDH1	BRAF	TCF3	GATA1	CREB1	PDGFRA	TSHR	ERCC2	ATF1	ERCC3	TFE3	WT1	BCL3	HNF1A	NF1	TNFAIP3	FGFR2	FGFR3	CBL	XPA	JAK1	PAX3	GATA2	GATA3	CCND1	APC	DDX6	DNMT1	ARNT	PIK3R1	ELK4	ERCC5	PML	PPP2R1A	CCND2	CCND3	SDC4	AKT1	CIITA	CTNNB1	NF2	FUS	DDIT3	NUP214	MYH11	BMPR1A	PPARG	BRCA1	VHL	MLH1	BCL6	STAT6	PIK3CA	EPS15	ABL2	WAS	CDKN2A	CDKN2C	MSH2	ETV4	SYK	NKX2-1	MAP2K4	NOTCH1	CEBPA	TSC2	ETV1	SMARCA4	BRCA2	GPC3	RAP1GDS1	JAK3	NUP98	BLM	PMS2	MLLT4	ELL	PTEN	IL2	B2M	YWHAE	PAFAH1B2	H3F3A	CDK6	FANCC	CLTC	NFKB2	MDM2	U2AF1	SET	SRSF2	RUNX1	XPC	EWSR1	POU5F1	PAX5	MAP2K1	NOTCH2	PTPN11	ITK	EP300	FOXO1	SMARCB1	RALGDS	MAP3K1	SKP2	ATM	IKZF1	NFATC2	SMAD4	BIRC3	PICALM	PTCH1	CBFB	WRN	EIF4A2	CASP8	NUMA1	PTPRK	IRF4	NCOA2	NCOA1	SMAD2	STK11	NTRK3	RNF43	CRTC1	BCOR	PALB2	MAML2	STAG2	NR4A3	TSC1	NDRG1	CREBBP	ERCC4	LPP	MED12	FBXW7	MKL1	CDX2	SMO	MYD88	SH3GL1	CARD11	FANCD2	FANCE	FANCF	TCF7L2	CYLD	ARHGEF12	CD274	MALT1	DAXX	SUFU	DICER1	HEY1	WIF1	DNMT3A	NCOA3
TCGA-AA-3956	2.87595	0.0	-1.47368	2.16381	-0.975912	1.51486	1.51486	2.87636	-1.89243	2.09262	-2.32481	-1.47368	-0.605857	1.47368	3.26046	0.0431115	-3.15368	0.833171	-1.47368	-0.198052	-2.87636	-1.47368	2.43931	-0.351	0.0	6.19945	0.0	1.6765e-05	-1.47368	2.87493	3.22883	5.3341	1.14045	-2.87415	0.0	0.240013	1.51486	1.393	-2.44204	4.13173	-1.51486	-3.00628	-1.51486	1.93749	0.103092	0.0	-1.54345	0.594977	-0.0489001	2.87636	-1.38905	0.0	0.0	-1.70444	0.22497	1.39369	0.0	-1.664	-0.032645	2.87636	2.53124	-0.86825	0.77543	0.0564466	-0.227783	-0.2522	-1.47368	0.0	0.228872	-0.227783	-0.230963	3.61565	1.34465	-2.87636	-1.51319	-0.00533072	0.0	4.06959	1.98351	0.0	2.32351	-0.551276	-1.14679	1.51486	2.87636	-0.539269	0.505409	2.79738	0.168347	1.01882	1.49559	4.11343	0.0	-0.0016539	4.66091	0.106393	10.5594	-3.01411	2.87636	2.632	-1.49487	1.47368	0.227783	2.57532	0.805016	-1.42509	-1.83896	1.67989	0.845167	0.508775	0.0	0.0	-0.0376239	-1.98407	-0.698664	2.97125	0.281969	-0.782892	-0.937263	-9.08979e-05	-1.24783	0.0	0.00422398	-2.87952	1.47391	5.48358	1.67581e-06	-1.47368	2.01134	0.0	1.51486	3.53938	-0.188041	1.47368	-2.39676	-0.0663782	-0.37651	-1.47368	0.0	0.0	5.04911	0.0	-0.951878	0.0	2.71185	0.0	1.51486	-0.256613	5.28929	-1.47368	1.47368	1.6181	2.11085	0.299428	0.0	0.00019024	-0.0320509	4.64465	-0.676722	1.51485	4.50372	2.35742e-05	3.63046	0.0	3.58398	5.38714	0.0	0.0	0.0	0.876285	5.39389	-1.47368	-1.47368	-0.0746907	0.0258808	0.74034	1.90781	3.51988	0.0	0.397178	-0.227775	-1.51486	5.40653	1.47372	9.64327e-17	2.87636	-1.47368	3.85731e-16	1.51486	1.51486	-1.84996	0.0	2.87636	-0.279956	2.22768	-0.537088	0.0	-0.228659	2.04635	-2.87636	2.87636	0.1277	0.650701	-1.51486	-1.47368	7.47466	1.47368	0.0	-1.47368	-1.47368	5.37857e-05	0.0	-0.155892	-0.493027	-1.51481	-1.51486	3.38335
TCGA-AA-3939	1.47368	1.47368	-2.87636	2.19418	-2.29301	0.227783	0.227783	1.51486	-0.60279	0.0	0.306716	-1.47368	-2.87587	-1.51486	2.92306	0.596702	0.275772	-1.50047	-1.47368	0.794294	-2.87636	-2.87636	1.86952	0.0	2.68873	6.42049	-1.23109	-0.000432044	1.47368	0.229832	2.25775	2.68404	2.24753	-2.51257	1.47367	2.8721	0.227783	3.20263	0.0	5.3324	2.87636	-2.92411	0.0	2.89674	0.0	7.18571	-0.397837	1.58698	-1.0978	0.0	0.163141	-2.87898	-0.0585616	0.0950917	0.225201	0.0	1.47368	-1.95687	0.145345	1.47368	2.06818	6.9131	2.58716	1.17281	1.47368	-0.0642176	0.227783	0.208988	0.236462	-0.227783	1.75912	2.2709	1.7127	-0.227783	-2.87633	-0.00555214	-0.205885	1.52589	0.293814	-1.47496	7.0379	2.46973	-1.04343	-1.47368	2.87636	2.23822	-0.227783	5.13939	0.168347	2.39322	1.48676	2.50406	0.0	0.0342032	3.5386	1.37779	0.0	-3.05822	1.47368	5.63673	-2.46643	1.47368	2.87636	-1.16515	1.11882	-1.47368	-1.83896	-0.658323	2.49575	-2.87636	-0.205811	2.87636	-0.0376473	-2.21249	-1.421	3.64429	2.99124	-1.29124	0.867967	0.00339022	-2.32515	-2.15674	1.08683	-2.15133	1.5196	5.48336	2.74773e-06	2.87636	1.93244	-1.47368	-1.47368	3.54482	-0.208192	1.47368	-0.510303	-1.14743	-0.4112	2.87636	-1.47368	-0.227783	1.13855	-2.87636	-1.25001	2.87636	2.56541	-0.442775	0.227783	-0.217404	5.31025	-1.47368	-1.47368	1.61087	0.0	1.82834	-1.89447	0.000904676	0.16018	3.54054	0.487759	-2.66786	0.458476	0.000553527	5.11431	0.0	2.63927	5.99521	-2.3034	-0.262923	-2.87636	1.59598	5.42524	2.87636	-2.87636	-0.175063	-0.000436537	-0.234342	-0.264228	-0.228271	-2.40976	-1.28637	1.52689	-2.87636	5.30352	1.47424	9.64327e-17	2.87636	-2.87636	6.75029e-16	0.227783	-2.87636	-1.82422	-2.17146	2.87636	-0.280391	0.00383803	4.69917	-2.86745	1.46624	-1.03187	-2.87636	2.87636	2.14283	0.577364	-2.87636	-2.87636	5.11177	-0.227783	-2.87636	-1.47368	-1.47368	5.69428e-06	-0.27201	0.0771573	-0.0821093	-0.227726	-2.87636	3.40415
TCGA-AA-3855	1.47198	0.227783	-1.51486	3.04541	-2.22023	2.87636	1.51486	0.227783	0.0	0.0	-1.55841	-2.87636	-0.669469	-1.51486	3.83484	1.48824	-2.87839	-1.85509	0.0	3.65926	0.0	-2.87636	1.81091	2.26707	5.42335	5.42689	-2.4248	0.00277403	-1.51486	-1.47368	1.80405	0.0	0.9357	-2.93605	-0.227783	1.12541	-1.47368	0.186803	2.19982	3.9709	-2.87636	-3.00716	-1.51486	2.90848	0.20694	8.46485	-0.0330983	-1.59036	-0.0522475	1.51486	-1.48431	-1.47368	0.0	-1.68171	0.225202	2.71107	2.87636	-2.47383	0.433494	2.87636	-1.10037	-0.555984	2.72546	0.210454	1.51486	1.88952	0.0	1.21322	0.227743	-1.51486	3.55779	0.0	0.0	-1.51486	-1.4666	-0.005559	-0.187528	1.91985	2.49896	-1.48045	0.944443	0.0438602	-1.16592	-1.47368	2.87636	-1.64327	0.0	3.28123	0.168347	2.95685	0.0	2.39229	0.0	-0.00215671	0.0	0.0	7.84019	-2.74696	1.51486	3.11044	-1.08501	0.0	0.0	1.83159	1.30713	0.227783	0.0	-0.653417	-0.0514328	-2.87636	-0.205912	1.47368	-0.0378794	-0.834347	-0.731551	5.34881	2.21123	-0.847695	0.0	-9.70532e-05	-1.86887	-2.17862	0.0	-0.458942	1.60489	5.48612	1.1725e-07	0.0	-1.49323	-1.47368	0.227783	3.54838	0.695888	0.0	-2.24135	-0.609203	0.0	0.227783	-2.87636	1.47368	3.70479	0.0	-0.921937	1.51486	1.67704	1.97296	1.51486	2.07864	5.29388	-1.47368	-1.47368	1.59038	3.19649	1.90807	-1.76712	0.000496713	-0.0196092	1.48424	-1.02729	-1.47367	0.0030814	0.000212566	4.32401	0.0	-0.163196	0.0	1.23616	-0.262922	-2.87636	0.0	3.8855	1.51486	-1.47368	0.201322	-0.000305572	0.0	-0.167729	0.0	0.0	-0.513677	1.32705	-2.87636	4.23538	0.0	0.0	1.51486	-2.87636	3.85731e-16	0.0	0.0	-1.84958	0.0	1.51486	-0.280375	0.0251835	0.0	-1.47368	-0.374689	0.600293	-2.87636	2.87636	0.0506129	0.764613	0.0	-1.47368	5.7878	-1.51486	-2.87636	0.0	1.51486	1.92039e-06	0.0	3.74394	-2.51309	-1.51452	0.0	0.683581
TCGA-AA-3531	1.51195	1.47368	-1.51486	0.714886	0.324318	1.51486	0.227783	1.51486	-1.92852	-0.372564	-2.27453	1.51486	-0.952171	-0.227783	3.03876	-0.0236991	1.13133	-0.578901	2.87636	1.39641	0.0	-1.51486	1.24322	-0.233684	2.69284	5.66822	-1.23092	-4.40383e-05	-1.51486	0.0	2.86978	5.3324	1.10309	-2.93594	1.47368	2.26178	1.47368	0.120304	0.0	3.9709	1.47368	-3.00635	-1.51486	2.9069	0.0	6.97436	-0.768437	0.0960067	-0.0845227	1.47368	-1.49781	1.47368	0.0379623	-2.05597	0.225189	2.79884	1.51486	-1.49891	0.00956619	2.87636	-0.93502	-0.487075	-0.235401	-0.181905	1.47368	0.274973	2.87636	0.0	1.5089	-0.227783	0.0	1.59465	-0.237213	-0.227783	-1.47346	-0.00506908	-0.187528	-0.17938	3.41811	1.46821	-0.668037	-0.310538	-0.711339	1.51486	2.87636	1.31726	1.51508	0.697879	0.176066	0.838064	0.701168	2.01426	0.0	-0.0015058	-0.346427	-0.0569392	3.36336	-1.40507	2.87636	0.528996	0.0	1.47368	2.88235	1.40426	0.0	1.51486	0.0	-2.67332	-0.0454954	-0.22736	-0.20572	2.87636	-0.0378561	-1.97859	-1.93602	5.34866	0.526264	-1.28233	0.0	-9.57572e-05	-0.874576	-0.559685	0.0	-1.51459	1.541	5.45695	-6.34051e-09	0.227783	-0.208535	0.0	1.51486	3.52272	0.165161	-0.227783	-1.74408	0.0	-0.396874	2.87636	0.0	-0.227783	1.81077	0.0	-0.977785	1.47368	3.35923	1.31323	1.51486	2.82407	2.75798	0.0	0.0	1.53925	0.0	0.0	-0.786882	1.92408e-05	-0.0579112	1.58968	-2.53481	2.87634	-0.000623281	6.75935e-06	5.88984	0.0	-0.245177	-2.17915	-2.69859	-0.160854	1.47368	5.91182	1.85569	-1.47368	1.47368	0.156248	0.0896008	0.0	-0.290889	-2.92573	2.35708	-1.27881	0.387671	-1.51486	1.73419	1.47368	9.64327e-17	2.87636	-1.51486	0.0	-1.51486	0.0	-1.85026	0.0	2.87636	-0.110126	0.22276	-1.34867	0.0	-0.340598	2.30245	-1.51486	1.47368	0.45842	3.25626	2.87636	0.227783	0.0	-0.227783	-1.51486	-1.51486	-2.87636	8.89861e-06	-0.227784	0.886972	-1.35298	1.52068	2.87637	2.87363
TCGA-AA-3516	1.51486	0.0	-1.51486	2.96699	1.03847	1.51486	0.0	1.51486	0.0	2.64747	-1.94787	-1.51486	-1.42928	-1.51486	3.28749	5.19411	-1.5935	-2.35329	1.51486	1.39645	1.51486	-1.51486	3.48096	0.867417	1.39516	6.01006	-1.21591	0.0030207	1.51486	0.0	3.41519	5.34325	2.91423	-2.30936	0.0	6.79975	1.51486	3.94518	-0.282022	5.34189	0.0	-1.55785	-1.51486	2.90599	1.11671	3.97151	-0.186726	0.138646	-0.0696424	1.51486	0.0	0.0	-0.50288	-2.54641	-0.136691	2.67392	1.51486	-2.50956	0.839333	2.87636	2.33939	-2.13699	2.21099	0.75998	1.51486	1.55782	1.51486	2.09198	1.55858	0.0	-4.23873	0.687789	-0.197295	-1.51486	-1.50667	-0.00532271	-0.187528	2.36051	0.0	-1.63261	3.39544	0.473188	1.17685	1.51486	2.87636	1.81623	-1.45139	4.29788	-0.187528	4.3915	-1.51365	2.90061	0.0	0.113412	5.15744	2.66678	5.38031	0.684981	1.51486	3.5792	0.0	2.87636	0.0	3.14198	2.47175	0.0	-0.477465	4.69053	4.88309	1.7326	0.333808	0.0	-0.0378694	-0.124223	-0.614788	5.32609	2.43101	-1.28208	2.86358	0.0144881	1.32996	-1.45695	1.08686	-0.301484	1.47438	5.07255	6.56525e-06	0.0	-0.507506	0.0	1.51486	3.4431	0.0	1.47368	-0.86736	0.0	2.65957	1.51486	1.51486	-1.51486	4.26025	0.0	0.0	1.51486	2.06312	3.32005	1.51486	2.72137	5.30951	1.51486	1.51486	0.0	0.0	3.32265	1.65181	-0.113893	-0.0314256	1.00298	3.39463	0.0	5.09686	0.0330705	3.9546	0.0	-0.231869	-0.650631	0.402677	3.81341	0.0	-0.284485	5.42491	0.0	-1.51486	0.66668	0.0141029	0.0	0.183643	0.0	-0.72156	-1.13672	1.47436	-1.51486	1.37974	2.89284	0.0	1.51486	-1.51486	3.85731e-16	1.51486	0.0	-0.483564	0.0	1.51486	-0.243908	0.00985854	0.0	0.0	0.0	-0.797054	0.0	1.47368	1.26345	3.30596	1.51486	0.0	3.38935	-1.51486	-1.51486	1.51486	1.51486	4.19452e-05	-1.51486	0.268573	-1.94255	-1.5148	-1.51486	0.0
TCGA-AA-3854	1.52139	0.0	1.47368	2.19838	-2.20426	2.87636	0.0	0.227783	0.0	1.9028	-0.954597	-2.87636	2.25653	-1.51486	2.90247	0.00505115	0.0	-1.21632	1.51486	-0.198077	-1.47368	-2.87636	2.41073	2.7123	2.69169	8.28493	-2.4248	-0.00362372	-1.47368	-1.47368	2.5041	2.21543	1.99915	-2.42509	-0.227783	3.45465	0.0	2.88568	-0.375186	2.74915	2.87636	-3.00457	-2.87636	2.89418	-1.81509	9.05821	1.2921	-0.46547	-0.0599855	0.227783	-0.996808	1.51486	0.633595	-1.71075	-0.136719	2.35044	2.87636	-2.5066	1.51005	1.51486	-0.989838	-0.410129	3.26676	1.10452	2.87636	0.907839	-1.47368	0.453909	-1.5148	2.87636	0.0	0.0	-0.238275	-2.87636	-2.87466	-0.00549733	0.168347	4.67543	-1.47047	1.73753	-0.810314	-0.916892	-1.39928	0.227783	1.51486	-1.57402	-2.87191	4.96022	-0.205885	2.33388	1.4919	-1.58799	0.0	-0.0021896	-0.76306	-0.321248	10.1637	1.51746	1.51486	3.65093	1.49184	0.0	-2.87636	1.15401	0.118864	-1.47706	1.66037	-1.26463	2.68743	-2.8049	0.0	1.47368	-0.0378821	-2.32751	-1.71124	2.1876	1.56547	-0.916714	-0.648307	-0.000105852	-2.31712	1.52062	0.00334065	-2.55511	0.0	5.03656	-8.60128e-06	-1.47368	1.23344	-1.47368	2.87636	2.74937	-0.190345	0.0	-1.10027	-0.56811	-0.449213	1.51486	-1.47368	1.47368	6.79049	2.87636	-0.867111	1.51486	2.77611	-0.268397	2.87636	-0.254368	3.00481	-1.47368	0.0	1.61993	1.51695	3.43927	-1.89276	7.75981e-05	-0.0197715	0.0	-1.76861	0.0	0.0513507	0.000616832	5.48147	0.0	-0.245217	0.0	3.20652	-0.262922	-1.47368	-0.171275	5.35077	2.87636	0.227783	0.401272	-0.000310646	0.0	-0.325063	0.0	-0.696021	-1.40401	0.0	-0.227783	5.29892	0.0	0.0	1.51486	-2.87636	0.0	-0.227783	1.47376	2.11919	0.0	1.51486	-0.279955	0.227039	0.0	0.879443	-3.16867	0.72021	-1.47368	1.51486	-2.51451	0.424492	1.51486	0.227783	2.93489	-1.51486	-1.47368	1.47368	0.227783	0.0	0.0	1.42074	-2.31722	-1.5148	-2.87636	0.0
TCGA-AA-A02F	2.84849	1.47368	2.87636	2.91244	1.58026	2.87636	2.87636	2.87636	-1.65488	0.0	-2.26743	1.47368	2.27283	-2.87636	2.56515	0.0886251	-2.87501	0.76491	2.87636	-0.208966	2.87636	-0.227783	1.05042	5.12245	0.0	7.089	2.45057	0.00156313	1.47368	-1.46859	0.778033	5.33239	-1.98539	-2.94047	-0.227783	5.04009	2.87636	0.709553	4.327	5.33239	2.87636	-1.2491	-0.227843	2.59322	2.67751	0.0	-1.58011	-1.39161	-0.0935703	-1.47368	-1.4948	-1.47368	-0.161751	0.544572	0.225125	2.86279	2.87636	-2.17837	0.631373	0.227783	-1.60699	0.0	-0.225323	0.316791	1.47368	1.90185	2.87636	0.305177	2.64156	-0.227783	0.0	-2.09603	2.18727	-0.227783	-2.87633	-0.00503292	-0.0365474	4.31431	1.95414	0.510855	0.0	0.360398	1.11048	0.227783	0.227783	3.59133	1.47395	5.40287	0.176066	2.71032	0.435157	4.36789	0.0	-0.000555618	1.57619	1.66034	-0.165291	-2.74512	2.87636	5.02879	3.20437	2.87636	-2.87642	1.60512	-0.991212	2.87636	0.530886	-1.12854	0.206338	1.47395	0.165553	2.87636	-0.0375487	0.534464	1.67455	1.6513	-2.45194	0.62495	2.49239	-4.0111e-05	1.54912	-1.23506	1.18684	-1.48097	-1.47376	5.4844	-1.08446e-07	-1.47368	-1.45494	2.87636	2.87636	3.53937	0.912513	-1.47368	-2.39255	0.0	1.66034	0.227783	-1.47368	1.47368	2.7134	2.87636	-1.39592	-1.47368	2.78317	2.5735	2.87636	2.76837	2.99108	1.47368	-1.47368	1.61995	0.357337	1.75569	1.69885	0.00064226	-0.0469741	1.31561	-1.40584	-1.47369	1.82484	0.00279234	5.81307	2.23843	-0.238459	-1.19988	0.0	-0.268502	-2.87636	2.45843	5.41462	2.87636	-0.227783	1.95496	-0.000451547	0.0	-0.301603	1.36638	0.29164	0.463887	-2.8808	-0.227783	3.03485	-2.87636	9.64327e-17	2.87636	-2.87636	9.64327e-16	2.87636	2.87636	-1.85026	2.2307	2.87636	0.422152	3.43641e-06	-0.883733	-1.47368	1.47303	-1.06968	-0.227783	-2.87636	0.120988	3.47376	2.87636	2.87636	-0.140606	-0.227785	-2.87636	1.47368	-1.47368	8.82346e-07	-2.87637	4.97369	-0.348073	2.87635	1.47368	2.80789
TCGA-AG-3902	2.86196	0.0	-0.227783	3.83889	-2.27878	2.87636	1.51486	1.51486	-0.978821	2.92114	-2.32439	-1.51486	0.227688	-1.51486	2.33606	4.30071	-3.27721	-2.85631	0.0	0.0	1.51486	-1.51486	4.65032	4.14087	0.0	5.72613	-2.4248	-0.00481869	-1.51486	0.0	2.67844	3.9709	2.21943	-2.93609	1.51488	3.06718	0.0	0.789926	0.934361	3.9709	-1.51486	-1.91511	-2.87636	2.53686	-0.718086	11.2664	-2.60574	0.612104	-1.36349	-1.47368	2.17618	0.0	0.415349	0.0633726	0.22514	0.0	1.51486	-2.49769	1.20372	1.51461	2.29025	-0.324143	4.77249	1.52907	0.0	2.18906	1.51486	0.0	0.458635	0.0	0.0	0.546857	0.0	-1.51486	-2.86841	-0.000651627	-0.0365474	5.18941	2.92233	0.14281	7.0285	-0.567208	-1.36654	0.0	1.51486	-1.12028	-1.51321	2.33461	0.168347	4.48444	-1.51184	1.44361	-0.181165	0.00416026	4.18094	4.42264	11.6614	1.35667	1.51486	0.812219	0.353702	-1.51486	-1.51484	1.43743	1.36816	1.51486	1.78044	4.87262	2.47383	0.0	0.0	1.51486	-0.0355925	-2.20619	0.885167	5.24172	1.51325	-0.864343	1.0935	0.00435777	-2.24879	0.0	0.806982	1.43154	0.0	5.48612	6.32502e-07	2.87636	0.0	0.0	0.227783	3.44301	-0.066493	0.0	-2.30919	1.73145	1.58081	-1.47368	0.0	-1.51486	-0.206872	-0.227783	-1.39471	1.51486	2.23216	1.97791	2.87636	1.75867	5.31027	0.0	0.0	1.58385	1.88913	3.78451	-1.89365	0.462945	0.178101	4.25379	-1.1638	0.0	4.15453	0.00664831	4.22016	2.95061	3.52373	4.78005	-2.28576	1.68332	-1.51486	0.0	1.98495	-2.87636	0.0	0.411416	0.00336755	1.33519	0.645258	1.42705	0.0	-1.38567	0.0	-2.87636	3.03485	0.0	9.64327e-17	1.51486	-1.51486	2.89298e-16	2.87636	1.47816	-1.85025	0.0	1.51486	-0.261709	0.0618408	3.46338	0.0	-0.247771	-0.800596	-1.51486	0.0	2.29317	3.40389	0.0	1.51486	7.1481	0.0	0.0	2.87636	-2.87636	0.246815	0.0	1.92574	0.139965	-1.51481	-1.51486	2.80423
TCGA-AA-3973	0.0	2.87636	-1.51486	0.0570594	0.748786	1.51486	1.51486	2.87636	0.0	-0.377902	1.18257	0.0	0.0	-0.227783	2.14913	0.0732745	0.0	-1.51103	1.51486	1.39645	-1.51486	-2.87636	0.0	2.71964	2.69161	7.55633	-1.59798	-0.000412704	-1.51486	-1.47367	3.28618	2.32389	1.08104	-2.42185	-0.227783	2.84062	0.0	0.617694	-0.998661	3.97041	-0.227783	-2.64241	1.51486	2.78861	0.113619	0.0	0.273615	0.138479	-0.0619785	2.87636	-0.845629	-2.87636	1.67633	-1.71054	0.210009	2.69809	2.87636	-0.0516002	-0.0581929	2.87636	0.198242	-1.87823	0.0	0.180096	-0.227783	-0.224417	1.51486	0.41233	0.22822	-0.227783	-1.59669	1.88389	-0.229952	-1.51486	-0.221645	0.00776178	0.0	0.731583	0.0	0.0	1.61142	-0.688587	-0.424592	1.51486	2.87636	2.97801	-1.51486	1.13303	0.176066	-0.94663	-0.231226	4.35764	0.0	-0.00157031	-0.180381	-0.0684443	0.87811	-2.82025	2.87636	0.963258	1.71547	1.47368	1.51499	0.936278	0.734037	1.51486	-1.37769	1.74339	0.139169	0.0	-0.20565	2.87636	-0.03788	1.31795	-1.9808	1.79075	3.11888	-0.988909	0.0	-7.03459e-05	0.753429	0.0	-0.000132591	-2.87598	1.83631	4.08866	2.77405e-06	0.227783	-0.209041	1.51486	-2.87636	3.53987	0.435917	-0.227783	-0.500282	0.0	-0.451648	2.87636	0.0	1.47368	4.38911	-1.51486	-0.680139	0.0	0.710799	2.80536	2.87636	2.43186	4.00492	1.51486	-2.87636	1.61995	1.49533	0.0	-1.24776	0.000205057	-0.0370916	0.0	-1.34879	-1.47587	0.0790997	2.02707e-05	5.23131	0.528786	-0.048503	1.36221	0.299464	-0.22963	-1.51486	2.82594	4.21375	1.51486	0.0	0.286172	0.00823095	1.78737	-0.292117	0.0	-0.333338	0.825197	1.607	-2.87636	5.40694	1.47368	0.0	2.87636	0.227783	1.73579e-15	-1.51486	1.47368	-1.85026	0.0	1.47368	-0.261672	0.00131223	-1.33636	-2.87636	-0.228232	2.47642	-1.51486	1.47368	0.755634	2.17014	2.87636	0.227783	0.0712394	-1.51486	0.0	-1.51486	-1.47368	7.74428e-06	0.0	4.66145	-2.31769	1.51489	-1.51486	4.80703
TCGA-AA-A01D	1.51101	1.47368	2.87636	0.558532	0.268992	2.87636	1.47368	0.227783	0.0	0.0	-1.32936	-1.47368	1.76632	-2.87636	2.11171	2.07981	-2.01545	-3.97219	0.0	-0.198052	-2.87636	0.0	0.906581	4.76963	1.85428	6.84865	-2.42328	0.000976399	-1.51486	0.234313	2.90248	2.18416	2.24514	-2.90988	1.47634	3.14652	1.51486	1.04479	-1.07528	2.34264	1.47368	-0.270023	-2.87636	2.78981	-0.12061	8.13327	1.70894	0.397875	-2.67272	-1.47368	-1.42114	0.22759	-0.0664609	1.18504	0.225198	0.0	2.87636	-2.41157	0.288799	-1.47378	2.06715	5.50726	3.62596	1.28474	2.87636	0.0321327	0.227783	0.499928	0.861989	1.47368	0.0	-3.5227	0.0	-2.87636	-1.5107	-0.00457403	0.168347	2.32058	0.0	0.0	1.61487	-0.144577	-1.38249	0.0	-1.47368	1.21451	-2.87587	1.77502	0.176066	1.22944	1.47473	-0.161329	0.0	0.0679101	4.34744	0.0	1.95608	-1.35267	1.51486	-0.0774563	2.94526	1.51486	-2.87636	0.0	1.36213	0.526523	-1.73785	1.18711	3.1885	0.0	-0.192306	2.87636	-0.0378807	1.42587	-0.534228	4.8379	-1.32436	0.836463	2.9244	-0.00619652	0.73937	-1.90173	0.424622	0.0	-1.48491	5.41891	-0.000172922	1.47368	-1.1279	2.87636	1.51486	-1.08935	-0.207054	-1.47368	-2.3875	-0.229097	-0.329243	-1.47368	-1.51486	-0.227783	5.48658	1.47368	-1.36152	0.227783	3.15127	0.461691	2.87636	0.52514	3.03882	0.227783	-1.47368	1.58824	1.47398	2.18287	1.8752	0.000579812	-0.0490553	4.41835	-0.389673	0.226745	3.74772	-0.00426723	5.5596	1.01229	1.34492	6.79344	2.16024	-0.160834	-1.47368	4.9723	5.4192	1.47368	0.0	0.478481	-0.000451986	-0.234332	-0.737696	1.29501	-1.02851	1.04188	-1.47165	-1.51486	0.776774	-1.45298	-1.92865e-16	1.51486	-1.51486	8.67895e-16	2.87636	1.47368	-0.0682443	-1.75043	1.51486	1.61165	0.0	0.0	4.42739	-0.228856	-0.478853	-2.87636	-1.47368	-0.0967726	1.01235	-2.87636	2.87636	0.902858	-2.87636	0.0	1.47368	-1.47368	0.0588329	-1.47411	2.74545	-1.0914	-1.51481	-1.47368	2.20782
